SS,SE,ES,EE,S,E,AGR,NAGR,SM,Time,Search,Explore,Obey,Ignore
6956,5281,0,5259,12237,5259,12215,5281,17496,6.56017997750281,0.699417009602195,0.300582990397805,0.698159579332419,0.301840420667581
6964,5281,0,5259,12245,5259,12223,5281,17504,6.56317960254968,0.699554387568556,0.300445612431444,0.698297531992687,0.301702468007313
6972,5281,0,5259,12253,5259,12231,5281,17512,6.56617922759655,0.699691640018273,0.300308359981727,0.698435358611238,0.301564641388762
6980,5281,0,5259,12261,5259,12239,5281,17520,6.56917885264342,0.699828767123288,0.300171232876712,0.698573059360731,0.301426940639269
6988,5281,0,5259,12269,5259,12247,5281,17528,6.57217847769029,0.699965769055226,0.300034230944774,0.69871063441351,0.30128936558649
6996,5281,0,5259,12277,5259,12255,5281,17536,6.57517810273716,0.700102645985402,0.299897354014599,0.698848083941606,0.301151916058394
7004,5281,0,5259,12285,5259,12263,5281,17544,6.57817772778403,0.700239398084815,0.299760601915185,0.698985408116735,0.301014591883265
7012,5281,0,5259,12293,5259,12271,5281,17552,6.5811773528309,0.700376025524157,0.299623974475843,0.699122607110301,0.300877392889699
7020,5281,0,5259,12301,5259,12279,5281,17560,6.58417697787777,0.700512528473804,0.299487471526196,0.699259681093394,0.300740318906606
7028,5281,0,5259,12309,5259,12287,5281,17568,6.58717660292463,0.700648907103825,0.299351092896175,0.699396630236794,0.300603369763206
7036,5281,0,5259,12317,5259,12295,5281,17576,6.5901762279715,0.700785161583978,0.299214838416022,0.69953345471097,0.300466545289031
7044,5281,0,5259,12325,5259,12303,5281,17584,6.59317585301837,0.700921292083712,0.299078707916288,0.699670154686078,0.300329845313922
7052,5281,0,5259,12333,5259,12311,5281,17592,6.59617547806524,0.701057298772169,0.298942701227831,0.699806730331969,0.300193269668031
7060,5281,0,5259,12341,5259,12319,5281,17600,6.59917510311211,0.701193181818182,0.298806818181818,0.699943181818182,0.300056818181818
7068,5281,0,5259,12349,5259,12327,5281,17608,6.60217472815898,0.701328941390277,0.298671058609723,0.700079509313948,0.299920490686052
7076,5281,0,5259,12357,5259,12335,5281,17616,6.60517435320585,0.701464577656676,0.298535422343324,0.700215712988193,0.299784287011807
7084,5281,0,5259,12365,5259,12343,5281,17624,6.60817397825272,0.701600090785293,0.298399909214707,0.700351793009532,0.299648206990468
7092,5281,0,5259,12373,5259,12351,5281,17632,6.61117360329959,0.701735480943739,0.298264519056261,0.700487749546279,0.29951225045372
7100,5281,0,5259,12381,5259,12359,5281,17640,6.61417322834646,0.70187074829932,0.29812925170068,0.70062358276644,0.29937641723356
7108,5281,0,5259,12389,5259,12367,5281,17648,6.61717285339333,0.702005893019039,0.297994106980961,0.700759292837715,0.299240707162285
7116,5281,0,5259,12397,5259,12375,5281,17656,6.6201724784402,0.702140915269597,0.297859084730403,0.700894879927503,0.299105120072497
7124,5281,0,5259,12405,5259,12383,5281,17664,6.62317210348706,0.702275815217391,0.297724184782609,0.701030344202899,0.298969655797101
7127,5282,0,5263,12409,5263,12390,5282,17672,6.62617172853393,0.702184246265278,0.297815753734722,0.701109099139882,0.298890900860118
7127,5284,0,5269,12411,5269,12396,5284,17680,6.6291713535808,0.70197963800905,0.29802036199095,0.701131221719457,0.298868778280543
7127,5286,0,5275,12413,5275,12402,5286,17688,6.63217097862767,0.701775214834916,0.298224785165084,0.701153324287653,0.298846675712347
7127,5288,0,5281,12415,5281,12408,5288,17696,6.63517060367454,0.701570976491863,0.298429023508137,0.701175406871609,0.298824593128391
7127,5290,0,5287,12417,5287,12414,5290,17704,6.63817022872141,0.701366922729327,0.298633077270673,0.701197469498418,0.298802530501582
7127,5292,0,5293,12419,5293,12420,5292,17712,6.64116985376828,0.7011630532972,0.2988369467028,0.701219512195122,0.298780487804878
7132,5293,0,5295,12425,5295,12427,5293,17720,6.64416947881515,0.701185101580135,0.298814898419865,0.701297968397291,0.298702031602709
7140,5293,0,5295,12433,5295,12435,5293,17728,6.64716910386202,0.701319945848375,0.298680054151625,0.701432761732852,0.298567238267148
7148,5293,0,5295,12441,5295,12443,5293,17736,6.65016872890889,0.701454668470907,0.298545331529093,0.701567433468651,0.298432566531349
7156,5293,0,5295,12449,5295,12451,5293,17744,6.65316835395576,0.701589269612263,0.298410730387737,0.701701983769161,0.298298016230839
7164,5293,0,5295,12457,5295,12459,5293,17752,6.65616797900262,0.701723749436683,0.298276250563317,0.701836412798558,0.298163587201442
7172,5293,0,5295,12465,5295,12467,5293,17760,6.65916760404949,0.701858108108108,0.298141891891892,0.701970720720721,0.298029279279279
7180,5293,0,5295,12473,5295,12475,5293,17768,6.66216722909636,0.701992345790185,0.298007654209815,0.702104907699235,0.297895092300765
7186,5293,0,5297,12479,5297,12483,5293,17776,6.66516685414323,0.70201395139514,0.297986048604861,0.70223897389739,0.29776102610261
7194,5293,0,5297,12487,5297,12491,5293,17784,6.6681664791901,0.70214799820063,0.29785200179937,0.702372919478183,0.297627080521817
7202,5293,0,5297,12495,5297,12499,5293,17792,6.67116610423697,0.702281924460432,0.297718075539568,0.702506744604317,0.297493255395683
7210,5293,0,5297,12503,5297,12507,5293,17800,6.67416572928384,0.702415730337079,0.297584269662921,0.702640449438202,0.297359550561798
7218,5293,0,5297,12511,5297,12515,5293,17808,6.67716535433071,0.702549415992812,0.297450584007188,0.702774034141959,0.297225965858041
7226,5293,0,5297,12519,5297,12523,5293,17816,6.68016497937758,0.702682981589582,0.297317018410418,0.702907498877414,0.297092501122586
7234,5293,0,5297,12527,5297,12531,5293,17824,6.68316460442445,0.702816427289048,0.297183572710952,0.703040843806104,0.296959156193896
7242,5293,0,5297,12535,5297,12539,5293,17832,6.68616422947132,0.70294975325258,0.29705024674742,0.703174069089278,0.296825930910722
7250,5293,0,5297,12543,5297,12547,5293,17840,6.68916385451818,0.703082959641256,0.296917040358744,0.703307174887892,0.296692825112108
7250,5296,0,5302,12546,5302,12552,5296,17848,6.69216347956505,0.702935903182429,0.297064096817571,0.703272075302555,0.296727924697445
7258,5296,0,5302,12554,5302,12560,5296,17856,6.69516310461192,0.703068996415771,0.296931003584229,0.703405017921147,0.296594982078853
7260,5298,0,5306,12558,5306,12566,5298,17864,6.69816272965879,0.702978056426332,0.297021943573668,0.703425884460367,0.296574115539633
7268,5298,0,5306,12566,5306,12574,5298,17872,6.70116235470566,0.703111011638317,0.296888988361683,0.703558639212175,0.296441360787825
7276,5298,0,5306,12574,5306,12582,5298,17880,6.70416197975253,0.70324384787472,0.29675615212528,0.703691275167785,0.296308724832215
7284,5298,0,5306,12582,5306,12590,5298,17888,6.7071616047994,0.70337656529517,0.29662343470483,0.703823792486583,0.296176207513417
7292,5298,0,5306,12590,5306,12598,5298,17896,6.71016122984627,0.703509164059008,0.296490835940992,0.703956191327671,0.296043808672329
7300,5298,0,5306,12598,5306,12606,5298,17904,6.71316085489314,0.70364164432529,0.29635835567471,0.704088471849866,0.295911528150134
7308,5298,0,5306,12606,5306,12614,5298,17912,6.71616047994001,0.703774006252791,0.296225993747209,0.704220634211702,0.295779365788298
7316,5298,0,5306,12614,5306,12622,5298,17920,6.71916010498688,0.70390625,0.29609375,0.704352678571429,0.295647321428571
